cliente,producto,cantidad
30051,FRIZZE EVOL BLUE NEW X1000,3
30051,TRAPICHE ALARIS DULCE COSECHA 6X750,6
30052,ALMA MORA CABSAUV6X750 ,6
30052,ALMA MORA MALBEC 6X750,54
30052,DADA FMORAS N°1 6X750,6
30052,DADA N°9 CARAMEL 6X750,6
30052,ELEMENTOS CABSAUV 6X750 ,12
30052,ELEMENTOS MALBEC 6X750 ,6
30052,ELEMENTOS RED BLEND 6 X 750,12
30052,F. LAS MORAS SAUV.BLANC 6X750 ,12
30052,F.LAS MORAS CABSAU 6X750 ,6
30052,F.LAS MORAS MALBEC 6X750,18
30052,FAIR FOR LIFE MALBEC 6X750 ,12
30052,FRIZZE EVOL BLUE NEW X1000,3
30052,SAN TELMO MALBEC X750,12
30052,SUTER VARIETAL MALBEC 6X750,6
30052,TRAPICHE ALARIS CABSAUV 6X750 ,6
30052,TRAPICHE ALARIS DULCE COSECHA 6X750,18
30054,ALARIS D.COSECHA TINTO 6X750,6
30054,ALMA MORA BLANCO DULCE LOW 6X750,6
30054,ALMA MORA BLEND DULCE 6X 750,12
30054,ALMA MORA BLEND TINTO 6X750,6
30054,ALMA MORA CABSAUV6X750 ,24
30054,ALMA MORA MALBEC 6X750,51
30054,ALMA MORA MERLOT 6X750,15
30054,ALMA MORA SEL RVE MALBEC 6X750,6
30054,ALMA MORA SYRAH 6X750,9
30054,ANTARES MICRO IPA 25 AÑOS,6
30054,DADA ART MALBEC 6X750,27
30054,DADA ESPUMANTE MARACUYA 6X750,6
30054,DADA FMORAS N°1 6X750,18
30054,DADA FMORAS N°2 6X750 ,42
30054,DADA FMORAS N°3 6X750,12
30054,DADA INCREDIBLENDS 1  X750,6
30054,DADA N6 HONEY X750,6
30054,DADA N°8 CHOCOLATE 6X750 ,18
30054,DADA N°9 CARAMEL 6X750,6
30054,DADA WHITE MALBEC 6X750,6
30054,EL BAUTISMO CABERNET 6X750,6
30054,EL BAUTISMO MALBEC 6X750 ,6
30054,ELEMENTOS CABSAUV 6X750 ,12
30054,ELEMENTOS MALBEC 6X750 ,3
30054,F LAS MORAS RED BLEND  6X 750,6
30054,F. LAS MORAS BCO DULCE 6X750 ,6
30054,F.LAS MORAS MALBEC 6X750,0
30054,FOND CAVE MALBEC 6X750 ,12
30054,FOND CAVE SYRAH 6X750 ,6
30054,FRIZZE EVOL BLUE NEW X1000,3
30054,GORDON´S GIN 6x700,3
30054,INTOCABLES DOUBLE OAK 6 X 750,6
30054,LOS ARBOLES SEL CABERNET 6X750,6
30054,LOS ARBOLES SEL MALBEC 6X750,15
30054,LOS ARBOLES SEL RED BLEND 6X750,6
30054,LOS INTOCABLES MALBEC 6X750,3
30054,NC SPARK EBRUT 6X750 estuche,6
30054,ORIGEN BY TRAPICHE MALBEC 6X750,6
30054,SAN TELMO SPARK DULCE 6X750,6
30054,SMIRNOFF RASPBERRY DO 6X700,3
30054,TRAPICHE ALARIS MALBEC 6X750,3
30054,TRAPICHE RESERVA MALBEC 6X750,3
30055,FRIZZE EVOL BLUE NEW X1000,3
30056,ALARIS D.COSECHA TINTO 6X750,6
30056,ALARIS RED BLEND 6 X750,3
30056,ALMA MORA BLANCO DULCE LOW 6X750,6
30056,ALMA MORA BLEND BLANCO 6X750,3
30056,ALMA MORA BLEND DULCE 6X 750,3
30056,ALMA MORA CABSAUV6X750 ,24
30056,ALMA MORA MALBEC 6X750,39
30056,ALMA MORA MERLOT 6X750,15
30056,ALMA MORA SEL RVE MALBEC 6X750,6
30056,ALMA MORA SYRAH 6X750,6
30056,ALMA MORA SYRAH ROSE 6X750 ,3
30056,ANTARES IPA SIN ALC LATA 6X473,6
30056,BAILEYS NUEVA BOTELLA 12x750,1
30056,CAZADOR BLANCO DULCE 6X750,6
30056,COLECCION PRIVADA MALBEC,9
30056,DADA ART CABERNET 6X750 ,15
30056,DADA ART MALBEC 6X750,12
30056,DADA ESPUMANTE MARACUYA 6X750,3
30056,DADA ESPUMANTE ROS6X750 ,3
30056,DADA FMORAS N°1 6X750,3
30056,DADA FMORAS N°2 6X750 ,6
30056,DADA FMORAS N°3 6X750,15
30056,DADA INCREDIBLENDS 1  X750,6
30056,DADA INCREDIBLENDS 2  X750,6
30056,DADA N6 HONEY X750,3
30056,DADA N°8 CHOCOLATE 6X750 ,15
30056,DADA N°9 CARAMEL 6X750,9
30056,DADA SIDRA 6X750,3
30056,DEMENCIAL MALBEC 6X750,3
30056,DON DAVID CABERNET 6X750,6
30056,DON DAVID MALBEC 6X750,24
30056,DON DAVID RESERVA MALBEC X750,9
30056,DON DAVID TORRONTES 6X750,3
30056,EL BAUTISMO BLEND B. DLCE 6X750 ,3
30056,EL BAUTISMO BLEND TINTAS 6X750 ,6
30056,EL BAUTISMO CABERNET 6X750,3
30056,EL BAUTISMO MALBEC 6X750 ,21
30056,EL REGRESO SEM-CHEN  X750,6
30056,ELEMENTOS CABSAUV 6X750 ,21
30056,ELEMENTOS MALBEC 6X750 ,54
30056,ELEMENTOS TORRONTES DLCE6X750 ,9
30056,F LAS MORAS RED BLEND  6X 750,15
30056,F.LAS MORAS CABSAU 6X750 ,18
30056,F.LAS MORAS MALBEC 6X750,36
30056,FOND CAVE MALBEC 6X750 ,18
30056,FOND CAVE RVA CABSAU 6X750,3
30056,FOND CAVE RVA MALBEC 6X750,9
30056,FRIZZE BUBBLE MOOD 6X1000,6
30056,FRIZZE EVOL BLUE NEW X1000,3
30056,GORDON´S GIN 6x700,7
30056,GORDON´S PINK GIN 6X700,1
30056,INTOCABLES DOUBLE OAK 6 X 750,6
30056,JW BLACK LABEL 12x750,3
30056,JW RED 12X750 UK,2
30056,LOS ARBOLES SEL MALBEC 6X750,12
30056,LOS INTOCABLES CAB.SAUV 6X750,21
30056,LOS INTOCABLES MALBEC 6X750,27
30056,LOS INTOCABLES RED BLEND 6X750,21
30056,LOS INTOCABLES RUM BLEND 6X750,3
30056,MORA NEGRA MAL-BON 6X750,-5
30056,ORIGEN BY TRAPICHE CAB.S 6X750,3
30056,ORIGEN BY TRAPICHE MALBEC 6X750,9
30056,SHERIDANS 6X750,1
30056,SMF  BC GRAPEF&LIME  LATA 4X6X473,6
30056,SMF ICE GREENAPPLE LAT 4X6X473,6
30056,SMF ICE RED BERRIE LAT 4X6X473,18
30056,SMIRNOFF BC GRAPEF.&LIME 6X700,3
30056,SMIRNOFF BC ORANGE & LIME 6X700,6
30056,SMIRNOFF GREEN APPLE DO 6X700,21
30056,SMIRNOFF ICE LATA 4X6X473,6
30056,SMIRNOFF RASPBERRY DO 6X700,9
30056,SMIRNOFF TAMARINDO 6 X 700,3
30056,SMIRNOFF TROPICAL FRUITS 6X700,3
